2135000,16,2133700,200,2136400,53,2133600,100,2136900,250,2133500,1752,2137000,350,2132600,5,2137900,50,2132500,25,2138000,1,2131500,100,2138700,200,2131000,47,2138800,100,2130000,379,2139400,50,2129000,6,2139800,105,2128400,165
2135000,16,2133700,200,2136400,53,2133600,100,2136900,50,2133500,1752,2137000,350,2132600,5,2137900,50,2132500,25,2138000,1,2131500,100,2138700,200,2131000,47,2138800,100,2130000,379,2139400,50,2129000,6,2139800,105,2128400,165
2135000,16,2133700,200,2136400,53,2133500,1752,2136900,50,2132600,5,2137000,350,2132500,25,2137900,50,2131500,100,2138000,1,2131000,47,2138700,200,2130000,379,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2134000,78,2133700,200,2135000,16,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,379,2138700,200,2129000,6,2138800,100,2128400,165,2139400,50,2126800,100
2135000,16,2133700,200,2136400,53,2133500,1752,2136900,50,2132600,5,2137000,350,2132500,25,2137900,50,2131500,100,2138000,1,2131000,47,2138700,200,2130000,379,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,203,2136400,53,2133500,1752,2136900,50,2132600,5,2137000,350,2132500,25,2137900,50,2131500,100,2138000,1,2131000,47,2138700,200,2130000,379,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,379,2138700,200,2129000,6,2138800,100,2128400,165,2139400,50,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,379,2138700,200,2129000,6,2138800,100,2128400,165,2139400,50,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,379,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,379,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,419,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,419,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,419,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,203,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,419,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2135000,16,2133700,103,2135400,100,2133500,1752,2136400,53,2132600,5,2136900,50,2132500,25,2137000,350,2131500,100,2137900,50,2131000,47,2138000,1,2130000,419,2138800,100,2129000,6,2139400,50,2128400,165,2139800,105,2126800,100
2134600,100,2133700,103,2135000,16,2133500,1752,2135400,100,2132600,5,2136400,53,2132500,25,2136900,50,2131500,100,2137000,350,2131000,47,2137900,50,2130000,419,2138000,1,2129000,6,2138800,100,2128400,165,2139400,50,2126800,100
2134600,100,2133700,3,2135000,16,2133500,1752,2135400,100,2132600,5,2136400,53,2132500,25,2136900,50,2131500,100,2137000,350,2131000,47,2137900,50,2130000,419,2138000,1,2129000,6,2138800,100,2128400,165,2139400,50,2126800,100
2134600,100,2133500,1752,2135000,16,2132600,5,2135400,100,2132500,25,2136400,53,2131500,100,2136900,50,2131000,47,2137000,350,2130000,419,2137900,50,2129000,6,2138000,1,2128400,165,2138800,100,2126800,100,2139400,50,2126400,100
2134400,100,2133500,1752,2134600,100,2132600,5,2135000,16,2132500,25,2135400,100,2131500,100,2136400,53,2131000,47,2136900,50,2130000,419,2137000,350,2129000,6,2137900,50,2128400,165,2138000,1,2126800,100,2138800,100,2126400,100
2134400,100,2133500,1752,2135000,16,2132600,5,2135400,100,2132500,25,2136400,53,2131500,100,2136900,50,2131000,47,2137000,350,2130000,419,2137900,50,2129000,6,2138000,1,2128400,165,2138800,100,2126800,100,2139400,50,2126400,100
2134400,100,2133500,852,2135000,16,2132600,5,2135400,100,2132500,25,2136400,53,2131500,100,2136900,50,2131000,47,2137000,350,2130000,419,2137900,50,2129000,6,2138000,1,2128400,165,2138800,100,2126800,100,2139400,50,2126400,100
2134400,100,2132600,5,2135000,16,2132500,25,2135400,100,2131500,100,2136400,53,2131000,47,2136900,50,2130000,419,2137000,350,2129000,6,2137900,50,2128400,165,2138000,1,2126800,100,2138800,100,2126400,100,2139400,50,2124800,80
2133500,400,2132600,5,2134400,100,2132500,25,2135000,16,2131500,100,2135400,100,2131000,47,2136400,53,2130000,419,2136900,50,2129000,6,2137000,350,2128400,165,2137900,50,2126800,100,2138000,1,2126400,100,2138800,100,2124800,80
2133500,400,2132600,5,2135000,16,2132500,25,2135400,100,2131500,100,2136400,53,2131000,47,2136900,50,2130000,419,2137000,350,2129000,6,2137900,50,2128400,165,2138000,1,2126800,100,2138800,100,2126400,100,2139400,50,2124800,80
2133500,400,2132600,5,2135000,16,2132500,25,2135300,100,2131500,100,2135400,100,2131000,47,2136400,53,2130000,419,2136900,50,2129000,6,2137000,350,2128400,165,2137900,50,2126800,100,2138000,1,2126400,100,2138800,100,2124800,80
2133300,100,2132600,5,2133500,400,2132500,25,2135000,16,2131500,100,2135300,100,2131000,47,2135400,100,2130000,419,2136400,53,2129000,6,2136900,50,2128400,165,2137000,350,2126800,100,2137900,50,2126400,100,2138000,1,2124800,80
2133500,400,2132600,5,2135000,16,2132500,25,2135300,100,2131500,100,2135400,100,2131000,47,2136400,53,2130000,419,2136900,50,2129000,6,2137000,350,2128400,165,2137900,50,2126800,100,2138000,1,2126400,100,2138800,100,2124800,80
